,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,logdir,should_checkpoint
0,33.05288461538461,1.7323742463038518,1733357519,,True,4,e60b9_00000,2024-12-05_01-11-59,68.26543354988098,271.234210729599,19252,Peter-Desktop,127.0.0.1,271.234210729599,4,0.0001,0.5905516807133003,128,0.005747998946419259,cross_entropy,sgd,"[0.8, 0.888]",1e-06,True,e60b9_00000,
1,87.86057692307692,0.416924041051131,1733357791,checkpoint_000001,False,10,e60b9_00001,2024-12-05_01-16-31,45.78330135345459,543.2190961837769,11672,Peter-Desktop,127.0.0.1,543.2190961837769,10,0.001,0.24871312171568136,128,0.0039048832550625328,cross_entropy,adam,"[0.8, 0.888]",1e-08,False,e60b9_00001,True
2,92.1875,0.22432146448856935,1733358013,checkpoint_000001,False,10,e60b9_00002,2024-12-05_01-20-13,45.54973387718201,488.0143609046936,14896,Peter-Desktop,127.0.0.1,488.0143609046936,10,0.001,0.2017833497257075,16,0.005353381541527944,cross_entropy,sgd,"[0.8, 0.888]",1e-08,False,e60b9_00002,True
3,82.9326923076923,0.5160092894847577,1733357982,,True,4,e60b9_00003,2024-12-05_01-19-42,46.03059911727905,185.03342533111572,10016,Peter-Desktop,127.0.0.1,185.03342533111572,4,0.001,0.12162887502011598,128,0.0035502165011050196,cross_entropy,adam,"[0.85, 0.95]",1e-08,False,e60b9_00003,
4,17.608173076923077,1.9138845801353455,1733358031,,True,1,e60b9_00004,2024-12-05_01-20-31,43.231574058532715,43.231574058532715,18888,Peter-Desktop,127.0.0.1,43.231574058532715,1,0.0001,0.3522296722596846,64,0.007444544823043427,cross_entropy,sgd,"[0.8, 0.888]",1e-06,True,e60b9_00004,
5,62.01923076923077,1.0170893669128418,1733358061,,True,1,e60b9_00005,2024-12-05_01-21-01,42.35351586341858,42.35351586341858,14260,Peter-Desktop,127.0.0.1,42.35351586341858,1,0.01,0.6695094313150778,128,0.004954849873421539,cross_entropy,sgd,"[0.85, 0.95]",1e-06,False,e60b9_00005,
6,76.62259615384616,0.5976090236352041,1733358080,,True,1,e60b9_00006,2024-12-05_01-21-20,43.303502798080444,43.303502798080444,19340,Peter-Desktop,127.0.0.1,43.303502798080444,1,0.01,0.3953999401532198,32,0.005319311382567189,cross_entropy,sgd,"[0.8, 0.888]",1e-06,True,e60b9_00006,
7,92.42788461538461,0.24049845430999994,1733358540,checkpoint_000001,False,10,e60b9_00007,2024-12-05_01-29-00,48.32193183898926,472.9840075969696,12060,Peter-Desktop,127.0.0.1,472.9840075969696,10,1e-05,0.34824296282014333,32,0.007354688028347579,cross_entropy,adam,"[0.8, 0.888]",1e-07,True,e60b9_00007,True
8,93.44951923076923,0.21504214090796617,1733358560,checkpoint_000001,False,10,e60b9_00008,2024-12-05_01-29-20,42.51786684989929,473.51772594451904,21156,Peter-Desktop,127.0.0.1,473.51772594451904,10,0.0001,0.29188542567891224,32,0.003968313410854568,cross_entropy,adam,"[0.85, 0.95]",1e-07,True,e60b9_00008,True
9,94.35096153846153,0.19591138669504568,1733359005,checkpoint_000001,False,10,e60b9_00009,2024-12-05_01-36-45,49.96905875205994,458.4708547592163,15408,Peter-Desktop,127.0.0.1,458.4708547592163,10,0.0001,0.945012336195725,32,0.00631942201570478,cross_entropy,adam,"[0.9, 0.999]",1e-07,False,e60b9_00009,True
10,90.92548076923077,0.29291494319645256,1733358753,,True,4,e60b9_00010,2024-12-05_01-32-33,49.41502404212952,187.35553646087646,21944,Peter-Desktop,127.0.0.1,187.35553646087646,4,1e-05,0.41453693022330784,32,0.002641791425845481,cross_entropy,adam,"[0.9, 0.999]",1e-07,True,e60b9_00010,
11,73.79807692307692,0.7371289403392718,1733358811,,True,1,e60b9_00011,2024-12-05_01-33-31,51.6880624294281,51.6880624294281,5456,Peter-Desktop,127.0.0.1,51.6880624294281,1,0.001,0.6500782227176187,16,0.0033262926843107255,cross_entropy,adamw,"[0.85, 0.95]",1e-08,False,e60b9_00011,
12,11.298076923076923,2.0958516781146708,1733358865,,True,1,e60b9_00012,2024-12-05_01-34-25,47.269258975982666,47.269258975982666,18584,Peter-Desktop,127.0.0.1,47.269258975982666,1,1e-05,0.4898900934344823,128,0.006787275207981689,cross_entropy,sgd,"[0.8, 0.888]",1e-06,False,e60b9_00012,
13,29.326923076923077,1.7122933578032713,1733358922,,True,1,e60b9_00013,2024-12-05_01-35-22,51.60088300704956,51.60088300704956,1264,Peter-Desktop,127.0.0.1,51.60088300704956,1,0.01,0.2721979758726213,16,0.004005174194530035,cross_entropy,adam,"[0.8, 0.888]",1e-08,False,e60b9_00013,
14,94.95192307692308,0.15372761738791058,1733359397,checkpoint_000001,False,10,e60b9_00014,2024-12-05_01-43-17,47.726165771484375,469.2935333251953,2776,Peter-Desktop,127.0.0.1,469.2935333251953,10,0.0001,0.7448526540277721,32,0.004452234848599904,cross_entropy,adam,"[0.85, 0.95]",1e-07,False,e60b9_00014,True
15,25.78125,1.8277140099268694,1733359060,,True,1,e60b9_00015,2024-12-05_01-37-40,48.308786392211914,48.308786392211914,17904,Peter-Desktop,127.0.0.1,48.308786392211914,1,0.0001,0.32528299449321096,32,0.002278423432317375,cross_entropy,sgd,"[0.9, 0.999]",1e-06,True,e60b9_00015,
16,14.483173076923077,1.9891216800763056,1733359112,,True,1,e60b9_00016,2024-12-05_01-38-32,46.47272706031799,46.47272706031799,18892,Peter-Desktop,127.0.0.1,46.47272706031799,1,1e-05,0.4291930331450451,32,0.003017928201400964,cross_entropy,sgd,"[0.9, 0.999]",1e-07,True,e60b9_00016,
17,93.14903846153847,0.2073056089844053,1733359624,checkpoint_000001,False,10,e60b9_00017,2024-12-05_01-47-04,51.130069971084595,505.804559469223,24136,Peter-Desktop,127.0.0.1,505.804559469223,10,0.0001,0.7132082912278651,16,0.009574137024161124,cross_entropy,adam,"[0.85, 0.95]",1e-07,False,e60b9_00017,True
18,93.26923076923077,0.21859139089400953,1733359860,checkpoint_000001,False,10,e60b9_00018,2024-12-05_01-51-00,41.559733152389526,456.38561725616455,24476,Peter-Desktop,127.0.0.1,456.38561725616455,10,0.0001,0.45129239978220825,128,0.009810348817755261,cross_entropy,adam,"[0.9, 0.999]",1e-08,True,e60b9_00018,True
19,91.82692307692308,0.263853512919293,1733359836,,True,4,e60b9_00019,2024-12-05_01-50-36,51.46182608604431,205.72628474235535,3144,Peter-Desktop,127.0.0.1,205.72628474235535,4,0.0001,0.2262587399167688,16,0.004332751213283443,cross_entropy,adamw,"[0.9, 0.999]",1e-07,False,e60b9_00019,
20,13.521634615384615,2.025730719933143,1733359884,,True,1,e60b9_00020,2024-12-05_01-51-24,41.90621566772461,41.90621566772461,6908,Peter-Desktop,127.0.0.1,41.90621566772461,1,1e-05,0.3314872359456361,64,0.001703674789715183,cross_entropy,sgd,"[0.8, 0.888]",1e-08,False,e60b9_00020,
21,57.63221153846154,1.0186025912945087,1733359908,,True,1,e60b9_00021,2024-12-05_01-51-48,41.71877193450928,41.71877193450928,24320,Peter-Desktop,127.0.0.1,41.71877193450928,1,0.01,0.22301067187740437,64,0.003279896005518465,cross_entropy,sgd,"[0.85, 0.95]",1e-06,False,e60b9_00021,
22,68.50961538461539,0.8728483880941684,1733359934,,True,1,e60b9_00022,2024-12-05_01-52-14,43.62144875526428,43.62144875526428,15892,Peter-Desktop,127.0.0.1,43.62144875526428,1,0.001,0.316841820622474,32,9.04505238191933e-05,cross_entropy,adam,"[0.8, 0.888]",1e-06,False,e60b9_00022,
23,78.48557692307692,0.5956195455331069,1733359957,,True,1,e60b9_00023,2024-12-05_01-52-37,42.26232123374939,42.26232123374939,17472,Peter-Desktop,127.0.0.1,42.26232123374939,1,0.001,0.34469658046268686,128,0.00938484818558498,cross_entropy,adamw,"[0.9, 0.999]",1e-08,True,e60b9_00023,
24,92.00721153846153,0.2344179973901751,1733360130,,True,4,e60b9_00024,2024-12-05_01-55-30,47.88287854194641,189.4879219532013,22040,Peter-Desktop,127.0.0.1,189.4879219532013,4,1e-05,0.4247400612017037,16,0.009610554270595947,cross_entropy,adam,"[0.8, 0.888]",1e-08,False,e60b9_00024,
25,66.76682692307692,1.0275908376161869,1733360011,,True,1,e60b9_00025,2024-12-05_01-53-31,48.48796796798706,48.48796796798706,5716,Peter-Desktop,127.0.0.1,48.48796796798706,1,0.001,0.44859252065458355,32,0.009556147686426424,cross_entropy,adam,"[0.8, 0.888]",1e-07,True,e60b9_00025,
26,72.23557692307692,1.0106561665351574,1733360065,,True,1,e60b9_00026,2024-12-05_01-54-25,47.80926275253296,47.80926275253296,17772,Peter-Desktop,127.0.0.1,47.80926275253296,1,1e-05,0.9485461574733449,64,0.005406193107169443,cross_entropy,adam,"[0.85, 0.95]",1e-06,False,e60b9_00026,
27,15.865384615384615,2.0177447578081718,1733360122,,True,1,e60b9_00027,2024-12-05_01-55-22,50.47426700592041,50.47426700592041,5340,Peter-Desktop,127.0.0.1,50.47426700592041,1,1e-05,0.6006537728836936,16,0.002089890151726899,cross_entropy,sgd,"[0.85, 0.95]",1e-06,False,e60b9_00027,
28,71.03365384615384,0.8365744896806203,1733360172,,True,1,e60b9_00028,2024-12-05_01-56-12,44.69244384765625,44.69244384765625,14820,Peter-Desktop,127.0.0.1,44.69244384765625,1,0.001,0.12359194205696665,32,0.0008289442009911758,cross_entropy,adam,"[0.8, 0.888]",1e-06,False,e60b9_00028,
29,71.39423076923077,0.982630757185129,1733360180,,True,1,e60b9_00029,2024-12-05_01-56-20,43.75198221206665,43.75198221206665,3040,Peter-Desktop,127.0.0.1,43.75198221206665,1,0.001,0.4755935404379409,32,0.001829935831851267,cross_entropy,sgd,"[0.9, 0.999]",1e-07,False,e60b9_00029,
