,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,should_checkpoint,logdir
0,26.141826923076923,2.6423005782640896,1733464055,checkpoint_000001,False,10,5e7b8_00000,2024-12-06_06-47-35,94.89237761497498,950.4181094169617,2520,Peter-Desktop,127.0.0.1,950.4181094169617,10,0.01,0.319756477678697,32,0.0006635298259091284,cross_entropy,adamw,"[0.75, 0.9]",1e-06,True,True,5e7b8_00000
1,18.629807692307693,1.9429575525797331,1733464156,,True,1,5e7b8_00001,2024-12-06_06-49-16,95.57905077934265,95.57905077934265,17156,Peter-Desktop,127.0.0.1,95.57905077934265,1,1e-05,0.6636373992377117,32,0.00021985267617030153,cross_entropy,sgd,"[0.9, 0.999]",1e-08,False,,5e7b8_00001
2,82.21153846153847,0.5006533628262472,1733465500,checkpoint_000001,False,10,5e7b8_00002,2024-12-06_07-11-40,133.18331122398376,1337.3718447685242,11228,Peter-Desktop,127.0.0.1,1337.3718447685242,10,0.001,0.38765033358557327,8,9.734828488660526e-05,cross_entropy,adamw,"[0.95, 0.98]",1e-06,False,True,5e7b8_00002
3,22.35576923076923,6.553693885986622,1733465602,,True,1,5e7b8_00003,2024-12-06_07-13-22,96.24823784828186,96.24823784828186,11680,Peter-Desktop,127.0.0.1,96.24823784828186,1,0.01,0.18667937968293488,32,0.002619471852218873,cross_entropy,adam,"[0.75, 0.9]",1e-06,False,,5e7b8_00003
4,95.55288461538461,0.19110365756205283,1733466552,checkpoint_000001,False,10,5e7b8_00004,2024-12-06_07-29-12,94.19364953041077,943.3510007858276,23104,Peter-Desktop,127.0.0.1,943.3510007858276,10,0.01,0.5088703678694478,32,0.00256995599030723,cross_entropy,sgd,"[0.85, 0.95]",1e-07,False,True,5e7b8_00004
5,18.990384615384617,1.9813481683914478,1733466653,,True,1,5e7b8_00005,2024-12-06_07-30-53,95.6680040359497,95.6680040359497,4104,Peter-Desktop,127.0.0.1,95.6680040359497,1,1e-05,0.13329984882591345,32,1.82011584012338e-06,cross_entropy,sgd,"[0.85, 0.98]",1e-06,False,,5e7b8_00005
6,21.27403846153846,3.3326212901335497,1733466755,,True,1,5e7b8_00006,2024-12-06_07-32-35,96.2316517829895,96.2316517829895,23860,Peter-Desktop,127.0.0.1,96.2316517829895,1,0.01,0.11252371217646201,32,0.0006354109863220027,cross_entropy,adamw,"[0.85, 0.95]",1e-07,False,,5e7b8_00006
7,94.89182692307692,0.15041319852193388,1733468070,checkpoint_000001,False,10,5e7b8_00007,2024-12-06_07-54-30,129.79450345039368,1308.9169425964355,7432,Peter-Desktop,127.0.0.1,1308.9169425964355,10,0.0001,0.7013206546093765,8,0.0020712401873378304,cross_entropy,sgd,"[0.85, 0.98]",1e-06,True,True,5e7b8_00007
8,96.51442307692308,0.12952460950215866,1733469397,checkpoint_000001,False,10,5e7b8_00008,2024-12-06_08-16-37,131.26642513275146,1320.2857477664948,6296,Peter-Desktop,127.0.0.1,1320.2857477664948,10,0.001,0.10054174516043929,8,1.7397776780228976e-05,cross_entropy,sgd,"[0.9, 0.999]",1e-06,True,True,5e7b8_00008
9,96.45432692307692,0.10850074079168665,1733470741,checkpoint_000001,False,10,5e7b8_00009,2024-12-06_08-39-01,133.29536151885986,1338.460854768753,9068,Peter-Desktop,127.0.0.1,1338.460854768753,10,1e-05,0.11834343048639552,8,2.114500722254357e-06,cross_entropy,adamw,"[0.9, 0.999]",1e-08,True,True,5e7b8_00009
