,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,should_checkpoint,logdir
0,50.0,1.3662704870645757,1733444175,checkpoint_000001,False,10,d3d03_00000,2024-12-06_01-16-15,106.56920170783997,1058.879267692566,15972,Peter-Desktop,127.0.0.1,1058.879267692566,10,0.01,0.4333442185253712,16,0.008329125022852659,cross_entropy,adamw,"[0.7, 0.999]",1e-06,True,True,d3d03_00000
1,92.07920792079207,0.2679629942003435,1733444301,checkpoint_000001,False,10,d3d03_00001,2024-12-06_01-18-21,116.37339520454407,1184.4155445098877,24240,Peter-Desktop,127.0.0.1,1184.4155445098877,10,0.0001,0.16937222667969173,8,4.325438054593638e-06,cross_entropy,adam,"[0.7, 0.9]",1e-08,False,True,d3d03_00001
2,24.09240924092409,3.3984744470111607,1733444282,,True,1,d3d03_00002,2024-12-06_01-18-02,100.5904688835144,100.5904688835144,13444,Peter-Desktop,127.0.0.1,100.5904688835144,1,0.01,0.1946548302666174,32,1.9174549525589255e-05,cross_entropy,adam,"[0.8, 0.95]",1e-07,True,,d3d03_00002
3,96.86468646864687,0.10919820003998358,1733445337,checkpoint_000001,False,10,d3d03_00003,2024-12-06_01-35-37,105.4543662071228,1049.2511808872223,17304,Peter-Desktop,127.0.0.1,1049.2511808872223,10,1e-05,0.11942693761457158,16,0.0009843684993193296,cross_entropy,adam,"[0.88, 0.999]",1e-06,False,True,d3d03_00003
4,96.45214521452145,0.10780866210665492,1733445481,checkpoint_000001,False,10,d3d03_00004,2024-12-06_01-38-01,109.5341956615448,1174.2843906879425,21492,Peter-Desktop,127.0.0.1,1174.2843906879425,10,1e-05,0.26385491467655653,8,9.199593703679125e-05,cross_entropy,adamw,"[0.9, 0.999]",1e-08,False,True,d3d03_00004
5,57.34323432343234,1.4005193830323297,1733445460,,True,1,d3d03_00005,2024-12-06_01-37-40,116.78416419029236,116.78416419029236,4404,Peter-Desktop,127.0.0.1,116.78416419029236,1,0.001,0.1348390246539984,8,3.6042970020964142e-06,cross_entropy,adamw,"[0.92, 0.98]",1e-07,True,,d3d03_00005
6,94.71947194719472,0.17126488157013192,1733445917,,True,4,d3d03_00006,2024-12-06_01-45-17,110.44804644584656,450.6556239128113,24848,Peter-Desktop,127.0.0.1,450.6556239128113,4,0.0001,0.10287817858463655,8,0.0009815695385229047,cross_entropy,adam,"[0.7, 0.9]",1e-06,True,,d3d03_00006
7,68.15181518151815,0.9070418222804274,1733445605,,True,1,d3d03_00007,2024-12-06_01-40-05,117.46632313728333,117.46632313728333,25008,Peter-Desktop,127.0.0.1,117.46632313728333,1,0.001,0.30295636000731324,8,0.0001309662000309358,cross_entropy,adam,"[0.92, 0.98]",1e-07,True,,d3d03_00007
8,80.85808580858085,0.9423245309603097,1733445710,,True,1,d3d03_00008,2024-12-06_01-41-50,99.1684832572937,99.1684832572937,15460,Peter-Desktop,127.0.0.1,99.1684832572937,1,1e-05,0.5204643247470321,32,0.005798777892573195,cross_entropy,adam,"[0.9, 0.999]",1e-08,True,,d3d03_00008
9,31.765676567656765,1.7743900369102805,1733445822,,True,1,d3d03_00009,2024-12-06_01-43-42,105.54270911216736,105.54270911216736,18180,Peter-Desktop,127.0.0.1,105.54270911216736,1,0.0001,0.12649671237717405,16,0.00016077877765560095,cross_entropy,sgd,"[0.95, 0.98]",1e-07,False,,d3d03_00009
