,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,should_checkpoint,logdir
0,96.0104643557881,0.13956892419487063,1733459360,checkpoint_000001,False,10,9d45b_00000,2024-12-06_05-29-20,87.36876034736633,873.8668823242188,22716,Peter-Desktop,127.0.0.1,873.8668823242188,10,0.0001,0.16200727281579683,32,6.835833896704169e-05,cross_entropy,adamw,"[0.8, 0.95]",1e-06,True,True,9d45b_00000
1,92.67495094833224,0.3008357585840868,1733459494,,True,1,9d45b_00001,2024-12-06_05-31-34,127.48855257034302,127.48855257034302,13212,Peter-Desktop,127.0.0.1,127.48855257034302,1,1e-05,0.43667780797072997,8,2.8807944359513227e-05,cross_entropy,adamw,"[0.88, 0.999]",1e-08,False,,9d45b_00001
2,38.45650752125572,1.7242186616806519,1733459595,,True,1,9d45b_00002,2024-12-06_05-33-15,94.56497311592102,94.56497311592102,18780,Peter-Desktop,127.0.0.1,94.56497311592102,1,0.0001,0.10107167027642124,16,3.902174667220529e-05,cross_entropy,sgd,"[0.9, 0.9]",1e-07,False,,9d45b_00002
3,92.1517331589274,0.405864300312288,1733459696,,True,1,9d45b_00003,2024-12-06_05-34-56,95.79630255699158,95.79630255699158,10448,Peter-Desktop,127.0.0.1,95.79630255699158,1,1e-05,0.3218277716143587,16,5.254995699731674e-06,cross_entropy,adamw,"[0.8, 0.95]",1e-08,True,,9d45b_00003
4,20.66710268149117,7.726391315772068,1733459798,,True,1,9d45b_00004,2024-12-06_05-36-38,95.7766170501709,95.7766170501709,23528,Peter-Desktop,127.0.0.1,95.7766170501709,1,0.01,0.1914146514504894,16,3.2043624189693725e-06,cross_entropy,adamw,"[0.85, 0.95]",1e-07,True,,9d45b_00004
5,50.55591890124264,1.3959721275663126,1733459931,,True,1,9d45b_00005,2024-12-06_05-38-51,127.8007435798645,127.8007435798645,4064,Peter-Desktop,127.0.0.1,127.8007435798645,1,0.001,0.20108445116282941,8,0.00569067716459714,cross_entropy,adam,"[0.9, 0.999]",1e-07,True,,9d45b_00005
6,92.0863309352518,0.3965642532544482,1733460033,,True,1,9d45b_00006,2024-12-06_05-40-33,95.71220636367798,95.71220636367798,17644,Peter-Desktop,127.0.0.1,95.71220636367798,1,1e-05,0.2164523763051967,16,4.328201978898086e-06,cross_entropy,adam,"[0.85, 0.95]",1e-08,True,,9d45b_00006
7,96.46827992151734,0.11143270899433408,1733461269,checkpoint_000001,False,10,9d45b_00007,2024-12-06_06-01-09,122.58663368225098,1230.2202563285828,22956,Peter-Desktop,127.0.0.1,1230.2202563285828,10,1e-05,0.27334819431342694,8,7.383076950421989e-06,cross_entropy,adamw,"[0.7, 0.999]",1e-06,False,True,9d45b_00007
8,72.92347939829955,0.7725038042327327,1733461363,,True,1,9d45b_00008,2024-12-06_06-02-43,88.6365134716034,88.6365134716034,17844,Peter-Desktop,127.0.0.1,88.6365134716034,1,0.001,0.47390354966406717,32,0.00011157763911007211,cross_entropy,adam,"[0.9, 0.95]",1e-08,False,,9d45b_00008
9,73.5775016350556,0.893941055683625,1733461457,,True,1,9d45b_00009,2024-12-06_06-04-17,88.66847395896912,88.66847395896912,14012,Peter-Desktop,127.0.0.1,88.66847395896912,1,0.001,0.10068903616153461,32,7.729256355311789e-05,cross_entropy,adam,"[0.9, 0.999]",1e-08,False,,9d45b_00009
10,47.2858077174624,1.6471399184221376,1733461588,,True,1,9d45b_00010,2024-12-06_06-06-28,124.61166071891785,124.61166071891785,18356,Peter-Desktop,127.0.0.1,124.61166071891785,1,1e-05,0.8881485818339174,8,0.0003644709067337624,cross_entropy,sgd,"[0.9, 0.95]",1e-06,True,,9d45b_00010
11,87.96599084368869,0.6755003584920386,1733461682,,True,1,9d45b_00011,2024-12-06_06-08-02,88.69101548194885,88.69101548194885,17504,Peter-Desktop,127.0.0.1,88.69101548194885,1,1e-05,0.2999043805580462,32,4.001194916566978e-06,cross_entropy,adamw,"[0.8, 0.888]",1e-06,True,,9d45b_00011
12,92.74035317200784,0.2372481637726312,1733462067,,True,4,9d45b_00012,2024-12-06_06-14-27,94.30654120445251,378.66452407836914,24456,Peter-Desktop,127.0.0.1,378.66452407836914,4,0.0001,0.6107670678962975,16,2.178214256530305e-06,cross_entropy,adam,"[0.75, 0.9]",1e-07,True,,9d45b_00012
13,92.217135382603,0.2217273394156313,1733462168,,True,1,9d45b_00013,2024-12-06_06-16-08,95.90116000175476,95.90116000175476,25164,Peter-Desktop,127.0.0.1,95.90116000175476,1,0.0001,0.326205268665053,16,0.0010885809640187921,cross_entropy,adamw,"[0.88, 0.999]",1e-06,False,,9d45b_00013
14,35.84041857423152,1.7333810048761362,1733462268,,True,1,9d45b_00014,2024-12-06_06-17-48,94.61072564125061,94.61072564125061,10592,Peter-Desktop,127.0.0.1,94.61072564125061,1,0.0001,0.16376350178078647,16,0.0012696650894728227,cross_entropy,sgd,"[0.92, 0.98]",1e-07,True,,9d45b_00014
15,44.931327665140614,1.6781947817811784,1733462369,,True,1,9d45b_00015,2024-12-06_06-19-29,94.72161269187927,94.72161269187927,13512,Peter-Desktop,127.0.0.1,94.72161269187927,1,0.0001,0.1779582317773864,16,0.0007275814473142682,cross_entropy,sgd,"[0.99, 0.999]",1e-07,False,,9d45b_00015
16,91.36690647482014,0.44129119964500435,1733462469,,True,1,9d45b_00016,2024-12-06_06-21-09,94.62717890739441,94.62717890739441,10460,Peter-Desktop,127.0.0.1,94.62717890739441,1,0.001,0.34337341683564526,16,7.60035493704852e-05,cross_entropy,sgd,"[0.75, 0.9]",1e-08,True,,9d45b_00016
17,53.36821451929366,1.230232100926481,1733462602,,True,1,9d45b_00017,2024-12-06_06-23-22,127.28714442253113,127.28714442253113,14016,Peter-Desktop,127.0.0.1,127.28714442253113,1,0.001,0.93117052193674,8,1.0745172132554631e-06,cross_entropy,adamw,"[0.75, 0.9]",1e-08,True,,9d45b_00017
18,59.908436886854155,1.4529274791732498,1733462734,,True,1,9d45b_00018,2024-12-06_06-25-34,125.32699394226074,125.32699394226074,10092,Peter-Desktop,127.0.0.1,125.32699394226074,1,0.0001,0.3653436448829537,8,2.3566656111052833e-06,cross_entropy,sgd,"[0.7, 0.9]",1e-08,True,,9d45b_00018
19,92.41334205362982,0.2618783618243712,1733463089,,True,4,9d45b_00019,2024-12-06_06-31-29,86.91077756881714,348.8767156600952,16048,Peter-Desktop,127.0.0.1,348.8767156600952,4,0.01,0.3337877254794042,32,0.0024384942317654005,cross_entropy,sgd,"[0.88, 0.999]",1e-07,True,,9d45b_00019
