,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,logdir,should_checkpoint
10,22.3675604970569,1.7973267331163894,1733414816,,True,1,2f1e4_00010,2024-12-05_17-06-56,138.6208302974701,138.6208302974701,16044,Peter-Desktop,127.0.0.1,138.6208302974701,1,0.01,0.6012047665005741,8,1.9942462679212583e-05,cross_entropy,adamw,"[0.99, 0.999]",1e-06,False,2f1e4_00010,
11,45.38914323086985,1.3636120288024314,1733414951,,True,1,2f1e4_00011,2024-12-05_17-09-11,129.10500526428223,129.10500526428223,17800,Peter-Desktop,127.0.0.1,129.10500526428223,1,0.001,0.39713211035403434,16,0.0022273270259507818,cross_entropy,adamw,"[0.92, 0.98]",1e-06,True,2f1e4_00011,
12,96.79529103989536,0.10576501818287916,1733416197,checkpoint_000001,False,10,2f1e4_00012,2024-12-05_17-29-57,124.59262108802795,1239.429221868515,24632,Peter-Desktop,127.0.0.1,1239.429221868515,10,0.01,0.11869820026987905,16,0.0002721686637287957,cross_entropy,sgd,"[0.95, 0.999]",1e-07,False,2f1e4_00012,True
13,95.42184434270766,0.17032337493639002,1733416644,checkpoint_000001,False,10,2f1e4_00013,2024-12-05_17-37-24,118.47597312927246,1182.6580097675323,1380,Peter-Desktop,127.0.0.1,1182.6580097675323,10,0.01,0.17084691606517502,32,0.0013012235529914007,cross_entropy,sgd,"[0.99, 0.999]",1e-08,True,2f1e4_00013,True
14,93.13276651406147,0.2198680232189464,1733416675,,True,4,2f1e4_00014,2024-12-05_17-37-55,109.89771866798401,472.2277102470398,12308,Peter-Desktop,127.0.0.1,472.2277102470398,4,0.0001,0.7113427829168896,32,4.926027481060598e-05,cross_entropy,adamw,"[0.85, 0.98]",1e-07,False,2f1e4_00014,
15,20.863309352517987,1.8907146007114957,1733416768,,True,1,2f1e4_00015,2024-12-05_17-39-28,117.66254138946533,117.66254138946533,15176,Peter-Desktop,127.0.0.1,117.66254138946533,1,1e-05,0.6378764747677591,16,1.9249226723846933e-05,cross_entropy,sgd,"[0.85, 0.98]",1e-07,False,2f1e4_00015,
16,23.283191628515368,1.9658053002379314,1733416794,,True,1,2f1e4_00016,2024-12-05_17-39-54,113.03133058547974,113.03133058547974,18232,Peter-Desktop,127.0.0.1,113.03133058547974,1,0.01,0.1406352970616418,32,0.005266702530534303,cross_entropy,adam,"[0.9, 0.9]",1e-08,True,2f1e4_00016,
17,95.55264879005887,0.13406772411730775,1733417553,checkpoint_000001,False,10,2f1e4_00017,2024-12-05_17-52-33,64.4063024520874,779.2814636230469,19444,Peter-Desktop,127.0.0.1,779.2814636230469,10,1e-05,0.49410132275465213,8,0.0031110059742957327,cross_entropy,adam,"[0.8, 0.95]",1e-07,True,2f1e4_00017,True
18,72.98888162197515,1.2291587923304406,1733416920,,True,1,2f1e4_00018,2024-12-05_17-42-00,119.0853123664856,119.0853123664856,7796,Peter-Desktop,127.0.0.1,119.0853123664856,1,0.001,0.1637691500629736,32,0.006940601284193081,cross_entropy,sgd,"[0.9, 0.95]",1e-07,False,2f1e4_00018,
19,10.66056245912361,2.015358225281056,1733417045,,True,1,2f1e4_00019,2024-12-05_17-44-05,119.29402422904968,119.29402422904968,23064,Peter-Desktop,127.0.0.1,119.29402422904968,1,1e-05,0.1305363608495945,32,9.955797188326318e-06,cross_entropy,sgd,"[0.85, 0.95]",1e-06,True,2f1e4_00019,
