,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,should_checkpoint,logdir
0,95.16023544800524,0.15344117801122373,1733434655,checkpoint_000001,False,10,3ea32_00000,2024-12-05_22-37-35,123.54086351394653,1238.3475468158722,4976,Peter-Desktop,127.0.0.1,1238.3475468158722,10,0.0001,0.9213263718289948,32,0.0001711650547084073,cross_entropy,sgd,"[0.7, 0.999]",1e-07,False,True,3ea32_00000
1,95.55264879005887,0.127690026041381,1733434924,checkpoint_000001,False,10,3ea32_00001,2024-12-05_22-42-04,144.30341839790344,1506.9206874370575,1720,Peter-Desktop,127.0.0.1,1506.9206874370575,10,0.001,0.26572472012035714,8,1.7946736274637845e-06,cross_entropy,sgd,"[0.99, 0.999]",1e-06,True,True,3ea32_00001
2,95.68345323741008,0.1353744893802523,1733436108,checkpoint_000001,False,10,3ea32_00002,2024-12-05_23-01-48,149.93441009521484,1446.4424436092377,10492,Peter-Desktop,127.0.0.1,1446.4424436092377,10,1e-05,0.48858774912358527,8,2.9173068389550736e-05,cross_entropy,adam,"[0.9, 0.95]",1e-08,False,True,3ea32_00002
3,74.42773054283846,0.7010654121968698,1733435056,,True,1,3ea32_00003,2024-12-05_22-44-16,125.46935820579529,125.46935820579529,21972,Peter-Desktop,127.0.0.1,125.46935820579529,1,0.001,0.9408465007980173,32,0.0007519798324869617,cross_entropy,adam,"[0.92, 0.98]",1e-08,True,,3ea32_00003
4,17.26618705035971,1.9896961287628832,1733435207,,True,1,3ea32_00004,2024-12-05_22-46-47,145.39629364013672,145.39629364013672,17288,Peter-Desktop,127.0.0.1,145.39629364013672,1,1e-05,0.12886946934484844,8,3.5285891256640834e-06,cross_entropy,sgd,"[0.9, 0.999]",1e-08,False,,3ea32_00004
5,90.32047089601046,0.4970978435184965,1733435359,,True,1,3ea32_00005,2024-12-05_22-49-19,146.58495092391968,146.58495092391968,19820,Peter-Desktop,127.0.0.1,146.58495092391968,1,1e-05,0.3712627878111341,8,1.5467018574316885e-05,cross_entropy,adamw,"[0.9, 0.9]",1e-08,False,,3ea32_00005
6,21.386527141922826,1.90655817987094,1733435512,,True,1,3ea32_00006,2024-12-05_22-51-52,146.62406659126282,146.62406659126282,14176,Peter-Desktop,127.0.0.1,146.62406659126282,1,1e-05,0.4262844369776877,8,6.725016508508622e-05,cross_entropy,sgd,"[0.9, 0.9]",1e-07,True,,3ea32_00006
7,22.3675604970569,156.579350732837,1733435647,,True,1,3ea32_00007,2024-12-05_22-54-07,127.31877326965332,127.31877326965332,10792,Peter-Desktop,127.0.0.1,127.31877326965332,1,0.01,0.10683850134924124,32,7.169784874204515e-06,cross_entropy,adamw,"[0.8, 0.95]",1e-07,True,,3ea32_00007
8,93.98299542184434,0.1876308865399947,1733436177,,True,4,3ea32_00008,2024-12-05_23-02-57,126.42291641235352,525.0135171413422,15184,Peter-Desktop,127.0.0.1,525.0135171413422,4,0.01,0.6404818976404641,16,0.0002622824791754951,cross_entropy,sgd,"[0.7, 0.999]",1e-06,False,,3ea32_00008
9,79.65990843688685,0.5497849323026022,1733436233,,True,1,3ea32_00009,2024-12-05_23-03-53,118.86034560203552,118.86034560203552,2056,Peter-Desktop,127.0.0.1,118.86034560203552,1,0.01,0.9169530813750841,32,1.129246888082228e-06,cross_entropy,sgd,"[0.7, 0.9]",1e-06,False,,3ea32_00009
