,mean_accuracy,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/lr,config/momentum,config/batch_size,config/weight_decay,config/criterion,config/optimizer,config/betas,config/eps,config/nesterov,logdir,should_checkpoint
0,77.64026402640265,0.9669270670846744,1733360231,,True,1,c3f05_00000,2024-12-05_01-57-11,34.636096477508545,34.636096477508545,16532,Peter-Desktop,127.0.0.1,34.636096477508545,1,1e-05,0.7880955074191933,64,0.004772574448772069,cross_entropy,adamw,"[0.8, 0.888]",1e-07,False,c3f05_00000,
1,88.94389438943894,0.40930314455488725,1733360526,checkpoint_000001,False,10,c3f05_00001,2024-12-05_02-02-06,33.484894037246704,329.7274215221405,10020,Peter-Desktop,127.0.0.1,329.7274215221405,10,0.001,0.4690044231398288,128,0.002796373000871926,cross_entropy,adam,"[0.9, 0.999]",1e-08,True,c3f05_00001,True
2,81.10561056105611,0.5912907784528071,1733360272,,True,1,c3f05_00002,2024-12-05_01-57-52,34.81546926498413,34.81546926498413,21164,Peter-Desktop,127.0.0.1,34.81546926498413,1,0.001,0.20883567330662522,64,0.00813929816069428,cross_entropy,adam,"[0.85, 0.95]",1e-07,False,c3f05_00002,
3,94.05940594059406,0.2234105081021307,1733360645,checkpoint_000001,False,10,c3f05_00003,2024-12-05_02-04-05,38.395090103149414,366.97280716896057,14240,Peter-Desktop,127.0.0.1,366.97280716896057,10,0.0001,0.42118624297724816,16,0.008953773896897388,cross_entropy,adam,"[0.9, 0.999]",1e-08,False,c3f05_00003,True
4,12.871287128712872,2.030552278650869,1733360567,,True,1,c3f05_00004,2024-12-05_02-02-47,34.8531174659729,34.8531174659729,23008,Peter-Desktop,127.0.0.1,34.8531174659729,1,0.01,0.29869679484168205,128,0.0057963998441644266,cross_entropy,adam,"[0.8, 0.888]",1e-06,True,c3f05_00004,
5,95.87458745874588,0.14039434967777714,1733360947,checkpoint_000001,False,10,c3f05_00005,2024-12-05_02-09-07,37.479663372039795,373.092805147171,23148,Peter-Desktop,127.0.0.1,373.092805147171,10,1e-05,0.15552775577601474,16,0.008044199536577059,cross_entropy,adamw,"[0.85, 0.95]",1e-07,True,c3f05_00005,True
6,95.04950495049505,0.144180166839373,1733360986,checkpoint_000001,False,10,c3f05_00006,2024-12-05_02-09-46,33.26004910469055,335.0167624950409,23940,Peter-Desktop,127.0.0.1,335.0167624950409,10,0.0001,0.7719148802069458,128,0.0073980409389172485,cross_entropy,adam,"[0.8, 0.888]",1e-08,False,c3f05_00006,True
7,94.47194719471948,0.170193582404368,1733361084,,True,4,c3f05_00007,2024-12-05_02-11-24,34.03633189201355,130.85948276519775,17384,Peter-Desktop,127.0.0.1,130.85948276519775,4,0.01,0.2656513726435539,32,0.001961763240583253,cross_entropy,sgd,"[0.85, 0.95]",1e-07,True,c3f05_00007,
8,59.9009900990099,1.2318811095980529,1733361028,,True,1,c3f05_00008,2024-12-05_02-10-28,35.19006133079529,35.19006133079529,21288,Peter-Desktop,127.0.0.1,35.19006133079529,1,0.01,0.9488127498880222,32,0.0015133897701844411,cross_entropy,sgd,"[0.85, 0.95]",1e-06,False,c3f05_00008,
9,94.55445544554455,0.18032029890778042,1733361162,,True,4,c3f05_00009,2024-12-05_02-12-42,32.643150091171265,128.3696310520172,19972,Peter-Desktop,127.0.0.1,128.3696310520172,4,0.01,0.5621724260513928,64,0.007873089253110217,cross_entropy,sgd,"[0.85, 0.95]",1e-07,True,c3f05_00009,
